"asset_id","name","category","priority","pipeline","key_colour","palette_constraint","asset_type","view","suggested_size","nine_slice","subject","description_or_lore","faction","faction_palette","faction_visual_signature","biome","biome_visual_identity_status","manufacturer","manufacturer_visual_identity","rarity","rarity_hex","used_in","additional_context"
"mission:forge-primus-uprising","Forge Primus Uprising","missions","3","fullbleed","","","background art","","1920x1080","","mission briefing ""Forge Primus Uprising""","The Foundry's own production line has turned on its overseers. Break the assembly line before it arms itself.","","","","Forge Primus","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","MissionSelect screen","{""missionCategory"":""machineAssault"",""difficultyTier"":5,""biomeId"":""machine-expanse"",""biomeLore"":""The factory noticed you eleven minutes ago. It has not stopped working. It has never stopped working. You are simply not yet a scheduled task.""}"
"modifier-icon:lowGravity","lowGravity","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""lowGravity""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:lowGravity","lowGravity","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""lowGravity""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:radiation","radiation","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""radiation""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:radiation","radiation","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""radiation""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:eliteActivity","eliteActivity","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""eliteActivity""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:eliteActivity","eliteActivity","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""eliteActivity""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:doubleRewards","doubleRewards","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""doubleRewards""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:doubleRewards","doubleRewards","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""doubleRewards""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:shieldInstability","shieldInstability","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""shieldInstability""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:shieldInstability","shieldInstability","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""shieldInstability""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:weaponOvercharge","weaponOvercharge","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""weaponOvercharge""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:weaponOvercharge","weaponOvercharge","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""weaponOvercharge""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:crystalBloom","crystalBloom","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""crystalBloom""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:crystalBloom","crystalBloom","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""crystalBloom""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:darkSector","darkSector","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""darkSector""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:darkSector","darkSector","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""darkSector""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:voidCorruption","voidCorruption","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""voidCorruption""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:voidCorruption","voidCorruption","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""voidCorruption""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:experimentalConditions","experimentalConditions","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""experimentalConditions""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:experimentalConditions","experimentalConditions","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""experimentalConditions""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:meteorStorm","meteorStorm","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""meteorStorm""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:meteorStorm","meteorStorm","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""meteorStorm""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:solarRadiation","solarRadiation","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""solarRadiation""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:solarRadiation","solarRadiation","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""solarRadiation""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:blackHoleDistortion","blackHoleDistortion","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""blackHoleDistortion""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
"modifier-vfx:blackHoleDistortion","blackHoleDistortion","mission-modifiers","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","mission modifier ""blackHoleDistortion""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""in-run environmental overlay VFX""}"
"modifier-icon:electricalNebula","electricalNebula","mission-modifiers","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","mission modifier ""electricalNebula""","","","","","","","","","","","MissionSelect + in-run","{""assetPart"":""icon""}"
