"asset_id","category","subtype","name","prompt"
"modifier-experimentalConditions","17-mission-modifiers","overlay-vfx","experimentalConditions","Environmental overlay VFX signalling the active mission modifier ""experimentalConditions"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-meteorStorm","17-mission-modifiers","icon","meteorStorm","Mission-modifier icon for ""meteorStorm"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-meteorStorm","17-mission-modifiers","overlay-vfx","meteorStorm","Environmental overlay VFX signalling the active mission modifier ""meteorStorm"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-solarRadiation","17-mission-modifiers","icon","solarRadiation","Mission-modifier icon for ""solarRadiation"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-solarRadiation","17-mission-modifiers","overlay-vfx","solarRadiation","Environmental overlay VFX signalling the active mission modifier ""solarRadiation"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-blackHoleDistortion","17-mission-modifiers","icon","blackHoleDistortion","Mission-modifier icon for ""blackHoleDistortion"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-blackHoleDistortion","17-mission-modifiers","overlay-vfx","blackHoleDistortion","Environmental overlay VFX signalling the active mission modifier ""blackHoleDistortion"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-electricalNebula","17-mission-modifiers","icon","electricalNebula","Mission-modifier icon for ""electricalNebula"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-electricalNebula","17-mission-modifiers","overlay-vfx","electricalNebula","Environmental overlay VFX signalling the active mission modifier ""electricalNebula"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-frozenSector","17-mission-modifiers","icon","frozenSector","Mission-modifier icon for ""frozenSector"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-frozenSector","17-mission-modifiers","overlay-vfx","frozenSector","Environmental overlay VFX signalling the active mission modifier ""frozenSector"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-toxicClouds","17-mission-modifiers","icon","toxicClouds","Mission-modifier icon for ""toxicClouds"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-toxicClouds","17-mission-modifiers","overlay-vfx","toxicClouds","Environmental overlay VFX signalling the active mission modifier ""toxicClouds"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-darkMatter","17-mission-modifiers","icon","darkMatter","Mission-modifier icon for ""darkMatter"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-darkMatter","17-mission-modifiers","overlay-vfx","darkMatter","Environmental overlay VFX signalling the active mission modifier ""darkMatter"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-ancientBattlefield","17-mission-modifiers","icon","ancientBattlefield","Mission-modifier icon for ""ancientBattlefield"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-ancientBattlefield","17-mission-modifiers","overlay-vfx","ancientBattlefield","Environmental overlay VFX signalling the active mission modifier ""ancientBattlefield"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
